Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
4524,3,2,1,0,0,@PaulMoon8 @yurista4life @justinmiculka01 you fuckin Yankees I'll be there in 2 months I'll meet you pussy
15632,3,2,0,1,0,RT @FunSizedYogi: @TheBlackVoice well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;
9960,3,2,1,0,0,Have you Eva asked a nicca where dey got sum fake designer frm
7290,3,2,0,1,0,@stevoburns561 @ImSwaveyNShit @FreddieGibbs Soft shit? Are you handicapped or retarded?
21563,3,2,1,0,0,Sorry fo da rant. It make me mad and ashamed to be colored. I wish I be white so y'all would like me
9748,3,2,1,0,0,Good Morning to lightskin dyke bitches with Steven Segal ponytails.
16473,3,3,0,0,0,RT @LANURSE1: Here is a #MichaelBrown supporter. She says whites are just evil albino black babies. Seriously? #tcot @KLSouth http://t.co/P&#8230;
6530,3,2,1,0,0,"@karmendanielle_ u gotta slow down these coon hrs all they know is love n hip hop, lebron, &amp; fake love quotes"
598,3,3,0,0,0,"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an"
4802,3,2,1,0,0,@ScoutingForFifa @TheBurntChip @JoelBurtFifa @JPizzleFIFA EYE WITNESS: Joel is a faggot
20714,3,3,0,0,0,"RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! &#128514;&#128514;&#128514;"
4660,3,2,1,0,0,"@RevolutionUK_ Jesus I would love to do that and more to those muzzie torturers, fucking animal savages"
5600,3,2,0,1,0,"@_westwest_yall @phampel WooHoo! New Black ""Kill Cracker babies"" Panthers to the rescue! #racist #trash #thugs #Ferguson #fergusonriot"
6025,3,2,1,0,0,"@dish_answers 
You gots da BET and da MSNBC wit dat colored reverend who only listen to coloreds. What else I missing?"
3456,3,2,1,0,0,@Herfarm @SteveWorks4You @TheDemocrats your low info redneck dumbasses vote for these corporate shills that idiots like you believe #dummies
13636,3,2,1,0,0,Niggas actin like hoes most of em bitches
21041,3,2,1,0,0,STFU BORIS FAGJO! RT @Maxin_Betha Cause he a faggot!! Makes sense now right?? RT @ChannyMaraj Bran prolly real nurturing lol
15533,3,2,1,0,0,RT @FeelinYurTHROAT: Don't watch me you beta watch your bitch nigga!
24343,3,3,0,0,0,gay ass fags http://t.co/eqn4gvW42V
2106,3,2,1,0,0,"' If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... http://t.co/lVNDRDPpQT"
15495,3,2,1,0,0,"RT @ExquiZiteBeauty: &#128584;&#128584;&#128584; RT @iDocLyfe: Gave her that ""move it lil nigger"" push smh.. http://t.co/eYbWLVukim"
8881,4,3,1,0,0,Dani Alves pulled off that hairstyle. Neymar just looks like a faggot
15201,3,2,1,0,0,RT @D9Rize: @TerrorFranchise @D9Oxy Stfu faggot a clip is 4+ holy fucking tittyy shit
2885,3,3,0,0,0,@ChaleCarlo5 fuck outta here and go put some more trash ass ink on your faggot ass self pussy
21352,3,2,1,0,0,Smh queer
25289,3,3,0,0,0,you're all niggers
10536,3,2,1,0,0,I dont even say nigga i say nigger. Im like Chuck Norris. I say the nigger word without checking over my shoulder.
7010,3,2,1,0,0,@patrickstpierre You're a fucking faggot.
9137,3,2,1,0,0,Dumb bitch https://t.co/We46wO15nI
20401,3,3,0,0,0,RT @salmeron_bryan: You're not the father ! What every Mexican/nigger loves to hear.
6177,3,2,1,0,0,"@gayle_ryan I don't hate the Japs. But, I AINT FORGETTING GETTIN JAPPED EITHER."
6826,3,3,0,0,0,@marylene58 @sunflower1790 @shelliecorreia @Jan4USA no just a niggress that thinks she's human.
10799,3,2,1,0,0,I hate when white trash try to act like they're my equal. It only makes it that much clearer how white trash they are.
6415,3,2,1,0,0,"@jdickerson @ScottPelley @bobschieffer all racist nTx trash w @NorahODonnell all hate to see this particular man in WH n not the ""Butler"""
7643,3,3,0,0,0,"A guy claiming to be Republican called C-Span news and said ""Republicans hate that nigger Obama"" https://t.co/XZe0u7guZM"
21943,3,2,1,0,0,The #south of the US is white trash.
10572,3,2,1,0,0,"I feel sorry for mexican and Asian niggas, they got the worse shaped bitches on earth."
2504,3,2,1,0,0,@AnimeKing420 fight me 1 on 1 ur choice of game faggot see what happens
9563,3,2,1,0,0,"Fuck you faggot ""@Aloha_Hoesss: Grow up RT @80sbaby4life I'm gonna be an old ass man STILL playing video games"""
11609,3,2,0,1,0,"I'm literally laughing in shock, amazement, joy. In...just everything. In everything! Pop the champagne American queers. We have arrived."
2516,3,3,0,0,0,"@AntonioFrench The ""You&#8217;re going 2have 2 KILL crackers &amp; their babies&#8221; New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown"
8159,3,2,1,0,0,Bald head bitches think it's their time to prosper !
7705,3,2,1,0,0,"Accept your flaws and imperfections because that's what makes you, YOU! See I'm a fuck, small dick faggot with parents who don't love me."
4879,3,3,0,0,0,"@StanleyStinks Shame of you! Self-hating kike. 
We Jews are G-d's chosen people."
3859,3,3,0,0,0,@KLSouth @Miss_Didi23 is an evil hate whitey racist who thinks Delbert Belton deserved it. @MaryForbes14 @EnemiesofDonnaJ @StephAnnAnson
8098,3,2,1,0,0,Ayy Carlton is a ghetto school now #SwitchedAtBirth
14022,3,3,0,0,0,Only retards retweet fuckry
11255,3,2,1,0,0,I think this nigga retarded G
12518,3,2,0,1,0,Karmas a bitch and so are you. You'll be getting along just fine real soon.
811,3,3,0,0,0,"#VinitaHegwood can get a job at the naacp. Or as The AG. I hear they like ""diversity and tolerance"". As long as you ain't a cracker #tcot"
21120,3,3,0,0,0,Seem like da colored folk be gettin in da way lately. I just sayin
15114,3,3,0,0,0,RT @Comp10Tx: Lowkey called that faggot a faggot.
12777,3,2,1,0,0,Literally every man in my fam copped a bad white bitch as a wife. I ain't even boutta break da chain. Unless a latina comes around
10079,3,2,1,0,0,"Hey. @BarackObama. Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?"
204,3,2,1,0,0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao"
15365,3,2,1,0,0,RT @DivaMonRoe2uHoE: Niggas always wanna talk about how God is against gays.. What about that pussy you was eating last night? Ain't God ag&#8230;
21374,3,2,1,0,0,So I decided to drive to the good walmart where the colored folks don't go bc it's food here.
3777,3,3,0,0,0,@JoeDouglas1 sit down and stfu raghead @Darknight420 @hajihuntingpat
18424,4,3,1,0,0,RT @WaavyLee: His balls ashy RT @Yattabing: @Trelaire1st: Real women do this http://t.co/VG5DBqH8aT&#8221; and real faggots let em do that.. Smh
22744,3,2,1,0,0,Truth RT @Adolfhibsta: Only a faggot would turn down hairy pussy
5708,3,3,0,0,0,@asshole_king pats owner is a kike.
15341,6,3,1,2,0,RT @DestroTheNoble: I don't support that ya idiot. And if I'm a teabagger you're being teabagged. #OpenWide @nekolin @1SleepingGiant
17006,3,2,1,0,0,RT @NerdAtCoolTable: RT @RealSheemBacc: For every bad bitch there is a nigga who treats them like shit &amp; yet they stay..... I wanna ...
11824,3,3,0,0,0,"If a spic ever talks to a white person and the white person kills them, it's self defense."
21970,3,2,1,0,0,The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.
4302,3,3,0,0,0,@MrMooncricket @FuckTheMallcops @AtBlackface @UncleUnco @BobbyBotsods @RacistNegro69 y'all is coons n uncle toms
18216,3,3,0,0,0,"RT @TorahBlaze: @1SonofYahweh they should be ashamed of themselves. I'll be single for life before I fuck w a nasty, faggot ass white man."
4433,3,2,1,0,0,@NyJusDntGAF just like a nig to come home when ever they want
2785,3,2,0,1,0,@CBSThisMorning @charlierose racist @NorahODonnell tx trash racist why wld u intvw @MittRomney n ask racist questions itwas so disrespectful
6920,3,2,1,0,0,@mrgeology no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag
851,3,3,0,0,0,#firefighter is a job for white trash
18188,3,2,1,0,0,"RT @Tiqqz: @ShinSnipes i woke up with a sore throat, im cold, niggers will be niggers. so terrible"
9383,3,2,1,0,0,"Flaming faggots that publicly state how they want everything handed to them... Like fuck you dude, get off your bottom ass and do something"
11665,3,2,1,0,0,I'm seeing more &amp; more niggers migrating further up liberty rd... smh
6002,3,2,1,0,0,@deno_5 @kaitlyninst0ne you're reading you coon
14600,3,2,0,1,0,RT @BALTsneakerShow: Water is wet. RT @202SOLE: Nike DC is trash.
8048,3,2,1,0,0,As soon as we left Iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up. Pisses me off.
5266,3,2,1,0,0,@WaTch_Scenario Yeah so you better play with me ya nigger
6407,3,2,1,0,0,@jayswaggkillah Is a fag
4485,3,2,1,0,0,@Oskzilla fuck you niggah you gay. Lol
591,3,3,0,0,0,"""We hate niggers, we hate faggots and we hate spics""-kkk rally"
8697,3,3,0,0,0,"Chill RT @PhillyTheBoss If I ever become president Imma ban Henny from America..... For a Day, just to see you negroes panic. ""gotcha bitch"""
742,3,2,1,0,0,#Iowa is full of white trash
13354,6,4,2,0,0,My eyes feel so chink eyed
11517,3,2,1,0,0,I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe
22051,3,2,1,0,0,"The nations know who we are, but we rather be real niggers &amp; bad bitches. http://t.co/Ge6tNhxzAF"
5385,3,2,1,0,0,@YourDudeFerg gay fags
13728,3,2,1,0,0,"No police department that hires gypsies, half-breeds, and nigglets should be trusted."
6695,3,2,0,1,0,@kitlange stop oppressing me! Have you heard of free speech? Stop shoving your lifestyle down my throat! 1st AMENDMENT! #tcot #teabaggers
9708,3,2,0,1,0,Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls http://t.co/5BbMhApHrD
16716,3,2,1,0,0,"RT @MXLLXVV: ""@VivaLAJuicyy69: ----&gt; tragedy smh RT @MXLLXVV: Niggas don't know you but will throw dirt on your name for the pussy you h&#8230;"
3652,3,2,0,1,0,@JOLTNG niger
10388,3,2,1,0,0,I can't blow bubbles or whistle. I'm basically retarded.
6181,3,2,1,0,0,@genuineMitzi @NonVictional fags.!
2886,3,3,0,0,0,@ChaleCarlo5 stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot
14394,3,2,1,0,0,RT @A1lovely_: At least i say im crazy...some nigga gotta find out a bitch wild when she shooting at they ass &#128514;
12258,3,2,1,0,0,It's levels to my bitch you can't fuck her nigga cause she like red bottom you can't afford her nigga she got Benz you riding honda accord
7497,3,2,1,0,0,@who__CHRISJONES @WhyYouSoShort who is dis crack ass cracker
8708,6,4,2,0,0,Chris Bosh bout to disgrace the trophy like a real faggot smh
6884,3,3,0,0,0,"@miranda_mills okay, let's fight you ginger faggot"
23879,3,2,1,0,0,"You old bitter,salty ass niccas make my flesh crawl off my bones! Such bitches you are! #DontArgueJustAcceptIt"
549,3,3,0,0,0,"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488"
2604,3,2,1,0,0,@BarackObama @MarchForInnov send them damn beaners back where they belong n the US aint it
13852,3,2,0,1,0,"Obama&#8217;s faves: Muslims, black ghetto trash http://t.co/qTfjRAijwn via @worldnetdaily"
14878,3,2,0,1,0,RT @Buckm00se: kill this beaner
24586,3,3,0,0,0,inb4 you unfunny nigger kill yourself
3219,3,2,1,0,0,@EvanDMyers @nineinchessoft you have a redneck attitude. The same people that think Benghazzi is real think Fox fake nws is real. Your one
15123,3,2,1,0,0,"RT @Coolie_GBE300: It's 2014 &amp; you niggas still runnin round sayin ""Yall don't eat pussy"". Y'all must be suckin dick."
24962,3,2,0,1,0,someones clearly a stinky ass beaner...
20167,3,2,1,0,0,RT @natal_mendoz: Whore slut cunt bitch nigga
7277,3,2,1,0,0,@sramirez07943 it's goldbar dumb bitch and no my dad wouldn't pick you up he doesn't like faggots like you &#128528;&#128076;&#128079;
3121,3,2,0,1,0,@DjChubbESwagg this like a retarded wu-tang clan
4278,3,2,1,0,0,@MorbidMermaid I swear to god nigger you better still hang with me before work. You got my hype
6229,3,2,1,0,0,@gvvenivere learn how to type ya hillbilly
21125,3,2,0,1,0,Senator @tedcruz is an anchor baby! Go back from where you came. #natural #born #Canadian
20321,3,2,1,0,0,RT @rachael_goss: Who wants to chill on campus w me &amp; throw bibles at bitches taking the walk of shame&#10067;&#10068;
19859,3,2,1,0,0,RT @kevnasto: I would rather fuck a fat chick than allow a nigger into my house.
6456,3,2,1,0,0,"@joh2guy I LOVE RACISM! ""Blame whitey"" for EVERYTHING!
Now that you mention it! I bet the white man put the Desert tortoise on #BundyRanch"
16901,3,2,1,0,0,RT @MrHoratioSanz: Vin Scully once called me a camel jockey. #liesaboutvinscully
6051,3,2,1,0,0,"@drboycewatkins1 Coons and monkeys like you disgust me, you minstrel show negro. Crying about shit all the time you're a disgrace everywhere"
2899,3,2,1,0,0,@ChaseBasford chase you God damn faggot &#128514;&#128557;&#128514;&#128557;
540,3,2,1,0,0,"""Nah its You @NoMeek_JustMilz: &#128514;&#128514;&#128514;&#128514; yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall"" http://t.co/5e2fkQ3Q2T"
16971,3,2,1,0,0,"RT @NIGNORAMUS: Here's how your ""suggestion"" plays out @piersmorgan 

Racist: ha, those niggers stopped callin each other nigga 

The end"
6740,3,2,1,0,0,@lcxancilleri faggot
8259,3,2,1,0,0,"Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO 

bitch pick one.

Fucking hate you.

I know you proud but shit."
19673,3,2,1,0,0,RT @imDOPE_GetHigh: @Whackko man some lame niggah when I find him I'm unfollowing TF out his ass!
15735,3,2,1,0,0,RT @GottaLuvLexci_: &#128557;&#128557;&#128557;&#128557;&#128557; RT @MyHips_DntLie: Tight pants and loud colors!!! You look like a fag! &#128557;
20338,6,3,2,1,0,RT @realist_iLLest: Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;
14319,3,2,1,0,0,"RT ""@_ThatGAPeach: &amp; alla my niggas hot boys , so don't bring no ice in this bitch &#128130;&#8221;"
23521,3,2,1,0,0,Y'all hoes really get mad cause a nigga don't want cha
4069,3,2,1,0,0,"@LobstrThinkTank Yeah! Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers."
10755,3,3,0,0,0,I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.
3497,3,2,1,0,0,"@HuffingtonPost im American, don't give 2 shits about the beaners, ship them beaners back"
645,3,2,1,0,0,"""fuck you you pussy ass hater go suck a dick and die quick"" - Someone, to me, in Youtube comments. I think we'd be good friends."
5669,3,2,1,0,0,@alyssawiens faggot
24338,3,2,1,0,0,fucking CHRIST i hate tutors and TAs. you literally get paid to teach retards to stop picking their nose. GET THE FUCK OUTTA MY FACE
3520,3,2,1,0,0,@Huntermoore nigger!!
750,3,3,0,0,0,#Minnesota is full of white trash
9599,3,2,1,0,0,"Fuckkkkk!!! My nig a g tho, he gonna come back"
16377,3,2,1,0,0,RT @Kidd_BravO615: Nigga wanna bitch about a party y'all know my address knock at my door
5998,3,2,1,0,0,@delaney_guinan you did a good job doing that to me and not texting back faggot
20902,3,2,1,0,0,RT'in your own shit now pussy what a joke you'd end up just like all the rest no show chicken shit mother fucker
24695,3,2,0,1,0,looking like a hillbilly and not matching is what I do best goodnight losers http://t.co/caGHBLKAXQ
8745,3,2,1,0,0,Come on nd get that chicken niggers love dat chicken from popeyes http://t.co/YjFh2HaVav
22938,3,2,1,0,0,Wake up you stoopid dyke @RandyPawlik
7762,3,2,1,0,0,Al noooo ...... Too late fuckin faggot ! Lmao
21247,3,3,0,0,0,Shoot that nigga an his shorty bitch .
19309,3,2,1,0,0,"RT @dirtyimage: @Tronkitty not just cause of hoes, go to jail cause of fucking up hoes bloody n making them call you head honcho"
20146,3,2,1,0,0,RT @monnetteee: If you like After Romeo chances are I think you're a faggot.
22622,3,2,1,0,0,This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed
10794,3,2,1,0,0,"I hate when people tell me I have to many tattoos, and they make me look ugly. Like bitch fuck you"
2912,3,2,1,0,0,@Chink_19 shut up chink.!!!
14274,3,2,1,0,0,Punk ass broke faggots.
11251,3,2,1,0,0,"I think dat @Miss_Facetious called me a nigger!
What do move away from da dark side mean?"
20711,3,2,0,1,0,RT @uncledaddy69: @weakenednachos California's biggest retards. Don't forget about HOLY who just released an amazing EP.
12785,3,2,1,0,0,Little fucking gook who smells like shit. An than thinking they're the motherfuckin boss. THE FUCK!
13647,3,2,1,0,0,Niggas be in they feelings when they find out their hoe fuckin another nigga #StopSavinTheseHoes
2848,3,2,1,0,0,@CarelessOne92 you styl gotta get dem tweets off my nig
22804,3,2,1,0,0,U coons can't wait to wear them Oreo J's
6364,3,2,1,0,0,@itsjaylaaa eat shit nigga bitch turd bag dick beetle
18640,3,2,1,0,0,RT @_2kkz: This faggit bitch tried to say she hoe'd for hd bearfaced bitch yusa fag
20396,3,2,1,0,0,RT @s_bitchy: Bitches be fallin so Inlove w. Niggass &amp; then he go get a new bitch &amp; they try go get a new nigga to try to forget about the &#8230;
2299,3,3,0,0,0,"4 old hoes, a ponk, and a dyke outchea having ""girl talk"""
7093,3,2,1,0,0,@real5Hfacts stfu u ugly dyke
22019,3,2,1,0,0,The fucking Royals bitch! Work!
18865,3,2,1,0,0,RT @_iHATEMOON: All these bitches &amp; niggaz with they imaginary haters .....
991,3,2,1,0,0,&#128514; RT @TheOnlyReed: LMFAO RT @Tone314: If you watching porn &amp; beating off &amp; yo homie text u &amp; it show his name in the banner you're a faggot
2827,3,3,0,0,0,@Campos_uli is a fag #hesgay
5310,3,2,1,0,0,@Woody_AFC @MrGAM3R49 @MANIAC3X fuck outta here faggot that wouldn't even be a fair
